,hora,comuna,tipo_calle,calle,longitud,latutid,victima,FECHA ,SEXO,EDAD_VICTIMA
20196,14:30:00,10,CALLE,CUENCA,-58.476910711245,-34.62481246342,MOTO,2021-02-22,Varon,49
20197,18:00:00,4,AVENIDA,"MORENO, PERITO AV.",-58.42666898022,-34.650168123595,MOTO,2021-02-22,Varon,21
20198,16:02:00,7,CALLE,BEAUCHEF,-58.43202827094,-34.629126962431,MOTO,2021-02-22,Varon,31
20199,13:40:00,7,CALLE,QUIRNO,-58.47084098759,-34.63139375545,MOTO,2021-02-22,Varon,40
20201,17:45:00,13,CALLE,ECHEVERRIA,-58.446871975618,-34.55763691552,MOVIL,2021-02-22,Varon,39
20202,19:50:00,11,AVENIDA,GAONA AV.,-58.467960835156,-34.617268982454,AUTO,2021-02-22,Mujer,45
20203,19:45:00,5,AVENIDA,CASTRO BARROS AV.,-58.421011444072,-34.611479483144,PEATON,2021-02-22,Varon,24
20204,08:50:00,4,CALLE,LOS PATOS,-58.397534256551,-34.639358340547,MOTO,2021-02-23,Mujer,21
20205,09:45:00,15,AVENIDA,SAN MARTIN AV.,-58.499549690405,-34.595934083035,PEATON,2021-02-23,Varon,62
20206,09:45:00,15,AVENIDA,SAN MARTIN AV.,-58.499549690405,-34.595934083035,PEATON,2021-02-23,Varon,31
20207,11:00:00,2,CALLE,BERUTI,-58.404471107085,-34.590701636725,MOTO,2021-02-23,Varon,51
20208,09:00:00,11,AVENIDA,LOPE DE VEGA AV.,-58.521955926163,-34.616387987502,PEATON,2021-02-23,Mujer,45
20209,12:37:00,11,AVENIDA,NAZCA AV.,-58.480621583786,-34.612416581085,MOTO,2021-02-23,Varon,24
20210,13:50:00,5,CALLE,MUÃ‘IZ,-58.425563226182,-34.626823770569,PEATON,2021-02-23,Varon,11
20213,16:00:00,15,AVENIDA,ALVAREZ THOMAS AV.,-58.463209322018,-34.578383804894,MOTO,2021-02-23,Varon,37
20214,14:03:00,12,CALLE,SUPERI,-58.47285635436,-34.560905866226,MOTO,2021-02-23,Varon,52
20215,14:10:00,14,CALLE,DORREGO,-58.437754800793,-34.576786523635,PEATON,2021-02-23,Mujer,23
20218,17:40:00,15,AVENIDA,"LACROZE, FEDERICO AV.",-58.452152467338,-34.582763600917,TRANSPORTE PUBLICO,2021-02-23,Mujer,75
20219,16:00:00,3,AVENIDA,PUEYRREDON AV.,-58.405947557003,-34.6065457985,MOTO,2021-02-23,Mujer,22
20221,17:05:00,9,CALLE,"LEGUIZAMON, MARTINIANO",-58.491760385976,-34.666005750282,MOTO,2021-02-23,Mujer,52
20223,16:30:00,8,AVENIDA,27 DE FEBRERO AV.,-58.462449526216,-34.705249717475,MOTO,2021-02-23,Varon,39
20224,05:20:00,8,AVENIDA,"RACEDO, EDUARDO, TTE. GRAL.",-58.461290370186,-34.688193555115,TRANSPORTE PUBLICO,2021-02-24,Mujer,36
20225,05:20:00,8,AVENIDA,"RACEDO, EDUARDO, TTE. GRAL.",-58.461290370186,-34.688193555115,TRANSPORTE PUBLICO,2021-02-24,Varon,52
20226,10:45:00,15,AVENIDA,SAN MARTIN AV.,-58.458474477984,-34.604491335484,MOTO,2021-02-24,Varon,24
20227,13:00:00,12,CALLE,ESTOMBA,-58.479019423208,-34.561455896435,AUTO,2021-02-24,Mujer,94
20228,13:00:00,12,CALLE,ESTOMBA,-58.479019423208,-34.561455896435,AUTO,2021-02-24,Mujer,59
20229,13:00:00,12,CALLE,ESTOMBA,-58.479019423208,-34.561455896435,AUTO,2021-02-24,Mujer,32
20232,17:00:00,4,CALLE,CABOTO,-58.360330156104,-34.627624390451,MOTO,2021-02-24,Varon,28
20233,17:30:00,15,AVENIDA,FOREST AV.,-58.453111056452,-34.586122818391,MOTO,2021-02-24,Mujer,37
20234,17:50:00,11,CALLE,BOYACA,-58.470116069305,-34.608331014481,PEATON,2021-02-24,Mujer,67
20235,19:20:00,4,CALLE,"CARRILLO, RAMON, DR.",-58.383373413203,-34.632746370353,PEATON,2021-02-24,Varon,55
20237,20:09:00,4,AVENIDA,ENTRE RIOS AV.,-58.390355812819,-34.634122872141,PEATON,2021-02-24,Mujer,14
20238,22:20:00,12,AVENIDA,DE LOS CONSTITUYENTES AV.,-58.498844898783,-34.576728949732,MOTO,2021-02-24,Varon,26
20239,00:20:00,10,CALLE,"SASTRE, MARCOS",-58.504558246988,-34.613174929105,MOTO,2021-02-24,Varon,32
20241,00:10:00,15,AVENIDA,DE LOS INCAS AV.,-58.474310259452,-34.581269700826,MOTO,2021-02-25,Mujer,33
20242,03:00:00,9,CALLE,"ALVAREZ, CRISOSTOMO",-58.468624252951,-34.655909291919,AUTO,2021-02-25,Varon,59
20243,09:00:00,4,CALLE,VIEYTES,-58.379435974502,-34.644091537234,AUTO,2021-02-25,Varon,44
20244,09:20:00,12,CALLE,ECHEVERRIA,-58.480106221235,-34.578392155104,MOTO,2021-02-25,Varon,49
20245,13:00:00,4,CALLE,MONASTERIO,-58.393805983191,-34.641561432939,MOTO,2021-02-25,Varon,41
20247,15:30:00,12,CALLE,PINTO,-58.481129208599,-34.544874164619,MOTO,2021-02-25,Varon,35
20249,14:55:00,7,AVENIDA,SAN PEDRITO AV.,-58.46932714173,-34.631923385953,AUTO,2021-02-25,Varon,31
20250,14:45:00,11,GRAL PAZ,"PAZ, GRAL. AV.",-58.517232016991,-34.585241655282,MOTO,2021-02-25,Varon,59
20253,15:46:00,7,CALLE,CAMACUA,-58.458423152621,-34.628858938869,PEATON,2021-02-25,Mujer,35
20254,15:10:00,15,AVENIDA,"JUSTO, JUAN B. AV.",-58.438251383197,-34.588856636767,MONOPATIN,2021-02-25,Varon,34
20255,16:00:00,13,GRAL PAZ,"PAZ, GRAL. AV.",-58.467434718017,-34.534768743446,MOTO,2021-02-25,Varon,51
20256,14:30:00,13,AVENIDA,CABILDO AV.,-58.455051636066,-34.563632622663,MOTO,2021-02-25,Varon,20
20257,17:20:00,6,CALLE,PAYSANDU,-58.457553675042,-34.606127528914,MOTO,2021-02-25,Varon,30
20258,21:58:00,1,AVENIDA,9 DE JULIO AV.,-58.382415088692,-34.595439906299,TRANSPORTE PUBLICO,2021-02-25,Varon,26
20259,23:25:00,11,CALLE,FERNANDEZ DE ENCISO,-58.511160044166,-34.59309919041,MOTO,2021-02-25,Varon,20
20262,14:30:00,5,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",-58.418616672435,-34.606778916174,PEATON,2021-02-25,Varon,53
20263,11:40:00,2,CALLE,AZCUENAGA,-58.396627174895,-34.589486710173,MONOPATIN,2021-02-25,Varon,43
20265,02:15:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.509665504699,-34.667941954296,MOTO,2021-02-26,Varon,27
20266,04:10:00,4,AVENIDA,"ALCORTA, AMANCIO AV.",-58.405445888672,-34.650128019694,MOTO,2021-02-26,Varon,38
20267,05:30:00,10,AVENIDA,"CASTRO, EMILIO AV.",-58.500247459294,-34.644868058059,AUTO,2021-02-26,Varon,36
20268,08:00:00,4,AVENIDA,"ALCORTA, AMANCIO AV.",-58.405445888672,-34.650128019694,AUTO,2021-02-26,Varon,46
20270,09:00:00,9,CALLE,"SUAREZ, JOSE LEON",-58.513508590518,-34.662370758245,PEATON,2021-02-26,Mujer,35
20272,10:40:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.521730718192,-34.659974639234,AUTO,2021-02-26,Varon,85
20273,06:00:00,7,CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",-58.465371873186,-34.626911055178,CAMIONETA,2021-02-26,Mujer,35
20274,09:45:00,14,AVENIDA,"LUGONES, LEOPOLDO AV.",-58.409458451651,-34.569008891598,AUTO,2021-02-26,Varon,52
20275,13:30:00,1,AVENIDA,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.374243628067,-34.607382476816,MOTO,2021-02-26,Varon,44
20276,13:30:00,1,AVENIDA,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",-58.374243628067,-34.607382476816,MOTO,2021-02-26,Varon,74
20277,14:00:00,9,AVENIDA,"PERON, EVA AV.",-58.480532745689,-34.658978099244,MOTO,2021-02-26,Varon,42
20278,14:05:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.499794377598,-34.649107100494,TRANSPORTE PUBLICO,2021-02-26,Mujer,52
20279,16:00:00,7,AVENIDA,SAN PEDRITO AV.,-58.467491887068,-34.635517513682,MOTO,2021-02-26,Varon,27
20281,17:00:00,3,CALLE,LA RIOJA,-58.406615222587,-34.626534511437,CAMIONETA,2021-02-26,Varon,32
20283,17:30:00,7,AVENIDA,LA PLATA AV.,-58.425530472376,-34.632363959968,AUTO,2021-02-26,Varon,33
20284,17:30:00,7,AVENIDA,LA PLATA AV.,-58.425530472376,-34.632363959968,AUTO,2021-02-26,Mujer,20
20285,20:00:00,13,CALLE,AMENABAR,-58.460173525727,-34.560960219441,MOTO,2021-02-26,Mujer,21
20286,21:00:00,12,CALLE,CORREA,-58.477609618341,-34.54582135405,MOTO,2021-02-26,Varon,40
20290,22:20:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.5298488676,-34.641787314923,MOTO,2021-02-26,Varon,28
20292,16:15:00,13,AVENIDA,DEL LIBERTADOR AV.,-58.442691437427,-34.5622237218,MOTO,2021-02-26,Varon,29
20294,18:15:00,12,AVENIDA,CONGRESO AV.,-58.486612862679,-34.567861298195,MOTO,2021-02-27,Mujer,17
20295,06:30:00,4,AVENIDA,"IRIARTE, GRAL. AV.",-58.397814378693,-34.65152303884,PEATON,2021-02-27,Varon,33
20296,10:47:00,1,AVENIDA,9 DE JULIO AV.,-58.381183670904,-34.616468396611,MOTO,2021-02-27,Varon,25
20298,09:30:00,9,AVENIDA,"PERON, EVA AV.",-58.494554190426,-34.668613743932,MOTO,2021-02-27,Varon,38
20300,11:57:00,10,GRAL PAZ,"PAZ, GRAL. AV.",-58.529958327863,-34.615021457985,MOTO,2021-02-27,Varon,49
20301,12:20:00,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.508820564507,-34.569973703018,MOTO,2021-02-27,Varon,41
20302,12:20:00,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.508820564507,-34.569973703018,MOTO,2021-02-27,Mujer,24
20303,04:00:00,1,AVENIDA,RIVADAVIA AV.,-58.384869551224,-34.608687268948,AUTO,2021-02-27,Varon,49
20304,21:00:00,11,CALLE,ESTADO PLURINACIONAL DE BOLIVIA,-58.478018029924,-34.60891109999,MOTO,2021-02-27,Varon,30
20305,20:00:00,1,AVENIDA,INDEPENDENCIA AV.,-58.385877763563,-34.617847891475,MOTO,2021-02-27,Varon,30
20306,19:30:00,2,AVENIDA,CORDOBA AV.,-58.411921372096,-34.598002486775,MOTO,2021-02-27,Mujer,33
20309,21:40:00,3,AVENIDA,CORRIENTES AV.,-58.406645111502,-34.604412361122,PEATON,2021-02-27,Mujer,37
20310,02:30:00,15,AVENIDA,SAN MARTIN AV.,-58.452015865035,-34.60616670834,AUTO,2021-02-28,Varon,31
20311,02:30:00,15,AVENIDA,SAN MARTIN AV.,-58.452015865035,-34.60616670834,AUTO,2021-02-28,Varon,34
20312,11:15:00,14,CALLE,"ALVAREZ, JULIAN",-58.419046235374,-34.589356403723,MOTO,2021-02-28,Varon,47
20315,14:15:00,11,AVENIDA,ALVAREZ JONTE AV.,-58.491228437019,-34.61207587709,AUTO,2021-02-28,Varon,49
20316,14:15:00,11,AVENIDA,ALVAREZ JONTE AV.,-58.491228437019,-34.61207587709,AUTO,2021-02-28,Varon,25
20318,08:20:00,10,CALLE,BERMUDEZ,-58.505025248072,-34.623118627551,MOTO,2021-02-28,Mujer,22
20320,19:40:00,8,CALLE,COSQUIN,-58.475479575896,-34.685953535454,PEATON,2021-02-28,Varon,32
20323,22:50:00,5,AVENIDA,RIVADAVIA AV.,-58.421011444072,-34.611479483144,MOTO,2021-02-28,Varon,20
20324,21:40:00,2,AVENIDA,PUEYRREDON AV.,-58.401035578584,-34.591562947281,MOTO,2021-02-28,Varon,36
20325,21:40:00,2,AVENIDA,PUEYRREDON AV.,-58.401035578584,-34.591562947281,MOTO,2021-02-28,Varon,27
20326,22:20:00,1,CALLE,SAN MARTIN,-58.373842227962,-34.593567768001,MOTO,2021-02-28,Varon,48
20330,22:30:00,13,AVENIDA,CABILDO AV.,-58.449045597588,-34.567854100312,MOTO,2021-02-28,Varon,56
20332,10:00:00,15,AVENIDA,CORRIENTES AV.,-58.445821934188,-34.593353173087,AUTO,2021-03-01,Mujer,44
20333,11:33:00,12,CALLE,COCHRANE,-58.501213881771,-34.575650610328,MOTO,2021-03-01,Varon,32
20335,11:26:00,15,AVENIDA,CORDOBA AV.,-58.429170905568,-34.594854888276,MOTO,2021-03-01,Mujer,43
20342,17:35:00,14,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",-58.424910079285,-34.590878203929,PEATON,2021-03-01,Mujer,38
20345,20:10:00,1,AVENIDA,PASEO COLON AV.,-58.368437018815,-34.620596172238,MOTO,2021-03-01,Varon,45
20349,18:00:00,6,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",-58.445738120513,-34.607386569616,MOTO,2021-03-01,Varon,30
20352,08:30:00,8,CALLE,"CHILAVERT, MARTINIANO, CORONEL",-58.441143989479,-34.656323099203,MOTO,2021-03-02,Varon,40
20357,14:15:00,13,AVENIDA,CABILDO AV.,-58.4533138768,-34.565543419143,MOTO,2021-03-02,Varon,26
20358,16:40:00,14,CALLE,BERUTI,-58.409678130234,-34.586900712949,PEATON,2021-03-02,Varon,36
20359,14:40:00,11,CALLE,NUEVA YORK,-58.515008503108,-34.602193538703,AUTO,2021-03-02,Varon,39
20360,14:00:00,14,CALLE,GODOY CRUZ,-58.427074107812,-34.580732417081,MOTO,2021-03-02,Varon,44
20361,13:45:00,1,CALLE,CERRITO,-58.382435562984,-34.600324009873,MOTO,2021-03-02,Varon,24
20362,16:16:00,11,AVENIDA,"BEIRO, FRANCISCO AV.",-58.507234389681,-34.602813248185,MOTO,2021-03-02,Varon,41
20363,15:34:00,10,CALLE,CHIVILCOY,-58.495974508288,-34.616919909857,MOTO,2021-03-02,Varon,18
20364,16:20:00,10,CALLE,"SASTRE, MARCOS",-58.503687223357,-34.612663805292,MOTO,2021-03-02,Varon,47
20365,14:40:00,15,AVENIDA,"GALLARDO, ANGEL AV.",-58.435149903502,-34.603574367238,MOTO,2021-03-02,Varon,33
20366,18:20:00,13,AVENIDA,CABILDO AV.,-58.46513349389,-34.552749937145,MOTO,2021-03-02,Varon,39
20367,17:23:00,10,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.473150222751,-34.634986639952,MOTO,2021-03-02,Mujer,20
20368,19:15:00,1,CALLE,VIAMONTE,-58.381997069239,-34.600286487553,PEATON,2021-03-02,Mujer,44
20369,21:30:00,13,CALLE,MONROE,-58.447634205963,-34.550999397797,MOTO,2021-03-02,Varon,26
20370,15:43:00,13,AVENIDA,DEL LIBERTADOR AV.,-58.449298836516,-34.554815745295,MOTO,2021-03-02,Varon,34
20371,22:40:00,6,AVENIDA,"GOYENA, PEDRO AV.",-58.451428537315,-34.628518080578,MOTO,2021-03-02,Varon,21
20374,12:55:00,14,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",-58.405394546721,-34.576380216576,MOTO,2021-03-02,Varon,35
20376,08:00:00,9,AVENIDA,DIRECTORIO AV.,-58.479928209407,-34.6413019984,PEATON,2021-03-03,Mujer,61
20377,09:40:00,14,AVENIDA,CABILDO AV.,-58.435529669503,-34.57506103786,MOTO,2021-03-03,Varon,33
20378,10:36:00,15,CALLE,"RAMIREZ DE VELASCO, JUAN",-58.438352781119,-34.596614392847,MOTO,2021-03-03,Varon,47
20380,12:00:00,12,AVENIDA,CABILDO AV.,-58.469401187012,-34.547411361677,MOTO,2021-03-03,Varon,54
20381,12:30:00,8,CALLE,MADARIAGA,-58.467848827324,-34.690714333866,PEATON,2021-03-03,Mujer,66
20382,12:20:00,2,AVENIDA,CORDOBA AV.,-58.389667617665,-34.599440124047,MOTO,2021-03-03,Varon,22
20384,14:02:00,14,AVENIDA,SANTA FE AV.,-58.42173580163,-34.581181921465,MOTO,2021-03-03,Varon,35
20387,14:10:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.499870603127,-34.649447402532,PEATON,2021-03-03,Mujer,45
20391,16:00:00,5,CALLE,YATAY,-58.428386674812,-34.60115856893,MOTO,2021-03-03,Varon,29
20392,16:40:00,8,CALLE,LARRAYA,-58.46608407733,-34.679128910421,MOTO,2021-03-03,Varon,20
20393,16:40:00,8,CALLE,LARRAYA,-58.46608407733,-34.679128910421,MOTO,2021-03-03,Mujer,15
20394,16:15:00,15,AVENIDA,ALVAREZ THOMAS AV.,-58.467243036335,-34.579233748198,AUTO,2021-03-03,Mujer,43
20399,18:50:00,1,CALLE,RODRIGUEZ PEÃ‘A,-58.391056659497,-34.603630640593,MOTO,2021-03-03,Varon,26
20400,20:13:00,14,AVENIDA,DORREGO AV.,-58.431756002977,-34.574354157797,MOTO,2021-03-03,Varon,34
20401,20:13:00,14,AVENIDA,DORREGO AV.,-58.431756002977,-34.574354157797,MOTO,2021-03-03,Varon,30
20402,02:20:00,8,CALLE,PORTELA,-58.445670300744,-34.660060231778,PEATON,2021-03-03,Varon,44
20403,08:45:00,14,AVENIDA,SANTA FE AV.,-58.43010733742,-34.577033139048,TRANSPORTE PUBLICO,2021-03-03,Mujer,74
20404,09:00:00,3,AVENIDA,JUJUY AV.,-58.403208766613,-34.619813317243,PEATON,2021-03-04,Mujer,89
20407,12:30:00,1,CALLE,"MITRE, BARTOLOME",-58.386312959533,-34.607609793028,TAXI,2021-03-04,Varon,68
20408,11:35:00,5,AVENIDA,"YRIGOYEN, HIPOLITO AV.",-58.419912256157,-34.614716113501,MOTO,2021-03-04,Varon,36
20409,13:15:00,10,CALLE,BACACAY,-58.484730737071,-34.632071795369,PEATON,2021-03-04,Varon,54
20411,12:00:00,4,CALLE,"VALLE, ARISTOBULO DEL",-58.378104011786,-34.636502272277,AUTO,2021-03-04,Mujer,34
20412,12:00:00,4,CALLE,"VALLE, ARISTOBULO DEL",-58.378104011786,-34.636502272277,AUTO,2021-03-04,Varon,10
20413,13:45:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.515193574218,-34.663765763914,MOTO,2021-03-04,Mujer,28
20414,15:15:00,8,GRAL PAZ,"PAZ, GRAL. AV.",-58.481452272375,-34.689220953248,MOTO,2021-03-04,Mujer,30
20415,15:00:00,7,CALLE,"ALVAREZ, DONATO, TTE. GRAL.",-58.457122570305,-34.619424206699,MOTO,2021-03-04,Varon,30
20416,17:50:00,3,CALLE,PASTEUR,-58.399494108626,-34.607004748386,PEATON,2021-03-04,Mujer,53
20417,18:35:00,9,AVENIDA,"CASTRO, EMILIO AV.",-58.522763863116,-34.655581471865,AUTO,2021-03-04,Varon,49
20418,22:20:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.525766059083,-34.656887319301,MOTO,2021-03-04,Varon,34
20419,23:20:00,11,CALLE,"MAGARIÃ‘OS CERVANTES, A.",-58.473528579475,-34.610095096638,MOTO,2021-03-04,Varon,29
20420,12:00:00,15,AVENIDA,SAN MARTIN AV.,-58.492907996304,-34.597067301924,AUTO,2021-03-04,Varon,49
20422,09:20:00,11,AVENIDA,"JUSTO, JUAN B. AV.",-58.476096045567,-34.618101861621,MOTO,2021-03-04,Varon,42
20423,16:40:00,11,CALLE,BOYACA,-58.464466123907,-34.615761088823,MOTO,2021-03-04,Varon,42
20426,00:33:00,9,AVENIDA,"PERON, EVA AV.",-58.467368776237,-34.646764872447,MOTO,2021-03-05,Varon,28
20427,06:30:00,3,AVENIDA,JUJUY AV.,-58.402481671831,-34.622439326108,CAMIONETA,2021-03-05,Mujer,30
20429,08:15:00,1,CALLE,"ALSINA, ADOLFO",-58.387482027283,-34.611180362706,PEATON,2021-03-05,Varon,19
20431,13:00:00,11,CALLE,GAVILAN,-58.466634030456,-34.615019278623,AUTO,2021-03-05,Mujer,60
20432,13:00:00,15,CALLE,12 DE OCTUBRE,-58.469908475607,-34.600469148793,MOTO,2021-03-05,Varon,25
20433,13:30:00,1,AVENIDA,9 DE JULIO AV.,-58.382209281858,-34.60373898087,PEATON,2021-03-05,Varon,69
20434,13:45:00,3,AVENIDA,CALLAO AV.,-58.392289656654,-34.604435273925,MOTO,2021-03-05,Varon,32
20437,15:35:00,12,CALLE,NAZCA,-58.499498596836,-34.58926497274,MOTO,2021-03-05,Varon,33
20438,13:00:00,1,CALLE,CERRITO,-58.382721213907,-34.595465813461,MOTO,2021-03-05,Varon,31
20440,16:30:00,7,AVENIDA,BOYACA AV.,-58.461017281766,-34.620422680924,MOTO,2021-03-05,Mujer,47
20442,18:00:00,3,AVENIDA,INDEPENDENCIA AV.,-58.406389831455,-34.619432021193,MOTO,2021-03-05,Varon,39
20443,18:00:00,14,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",-58.412115954802,-34.571637659696,MOTO,2021-03-05,Varon,26
20444,16:55:00,14,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",-58.401417233867,-34.578946438293,MOTO,2021-03-05,Varon,67
20445,17:20:00,6,AVENIDA,LA PLATA AV.,-58.426973323568,-34.626046443537,MOTO,2021-03-05,Varon,34
20446,19:40:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.518399307019,-34.662524884133,MOTO,2021-03-05,Varon,36
20447,15:23:00,7,AVENIDA,"PERON, EVA AV.",-58.441004764173,-34.63015380357,MOTO,2021-03-05,Mujer,33
20448,18:55:00,8,GRAL PAZ,"PAZ, GRAL. AV.",-58.470645562388,-34.698437563922,MOTO,2021-03-05,Varon,33
20449,18:55:00,8,GRAL PAZ,"PAZ, GRAL. AV.",-58.470645562388,-34.698437563922,MOTO,2021-03-05,Varon,32
20450,20:50:00,3,CALLE,"URQUIZA, GRAL.",-58.409614351931,-34.617663629752,PEATON,2021-03-05,Varon,65
20451,20:50:00,3,CALLE,"URQUIZA, GRAL.",-58.409614351931,-34.617663629752,PEATON,2021-03-05,Mujer,64
20452,21:45:00,3,AVENIDA,JUJUY AV.,-58.403515619703,-34.618839160379,PEATON,2021-03-05,Mujer,66
20453,21:45:00,1,AVENIDA,"MADERO, EDUARDO AV.",-58.367925485175,-34.605173320417,MOTO,2021-03-05,Varon,27
20454,23:45:00,8,CALLE,POLA,-58.465811369967,-34.677000258694,PEATON,2021-03-05,Mujer,13
20455,22:30:00,1,AVENIDA,INDEPENDENCIA AV.,-58.381514880155,-34.617660112719,MOTO,2021-03-05,Varon,41
20457,23:30:00,5,AVENIDA,"YRIGOYEN, HIPOLITO AV.",-58.417113476747,-34.61363896137,MOTO,2021-03-05,Varon,26
20458,23:30:00,5,AVENIDA,"YRIGOYEN, HIPOLITO AV.",-58.417113476747,-34.61363896137,MOTO,2021-03-05,Mujer,25
20460,00:00:00,14,AVENIDA,SANTA FE AV.,-58.43010733742,-34.577033139048,AUTO,2021-03-06,Mujer,40
20463,03:15:00,9,CALLE,ACASSUSO,-58.517083120859,-34.651497337553,MOTO,2021-03-06,Varon,31
20467,10:50:00,2,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",-58.389291622088,-34.576116790474,MOTO,2021-03-06,Varon,29
20469,09:20:00,13,CALLE,"LORETO, VIRREY",-58.446319012262,-34.564408326601,MOTO,2021-03-06,Varon,39
20470,18:00:00,5,AVENIDA,ESTADO DE ISRAEL AV.,-58.431068812891,-34.601087954964,MOTO,2021-03-06,Mujer,23
20471,18:40:00,1,AVENIDA,CORRIENTES AV.,-58.382209281858,-34.60373898087,MOTO,2021-03-06,Varon,44
20473,23:20:00,6,CALLE,ROSARIO,-58.440939301509,-34.620593375991,MOTO,2021-03-06,Varon,29
20474,12:40:00,3,CALLE,"YRIGOYEN, HIPOLITO",-58.410236402572,-34.611567738521,MOTO,2021-03-06,Varon,21
20475,17:00:00,14,AVENIDA,DEL LIBERTADOR AV.,-58.409958442474,-34.577239592311,MOTO,2021-03-06,Mujer,29
20476,17:00:00,14,AVENIDA,DEL LIBERTADOR AV.,-58.409958442474,-34.577239592311,MOTO,2021-03-06,Mujer,28
20478,21:00:00,10,AVENIDA,LOPE DE VEGA AV.,-58.509360546357,-34.626047592988,AUTO,2021-03-06,Mujer,52
20479,00:20:00,2,CALLE,GALLO,-58.411622426119,-34.596255360965,MOTO,2021-03-07,Varon,33
20480,02:48:00,15,AVENIDA,CORRIENTES AV.,-58.444301374112,-34.594763673349,PEATON,2021-03-07,Varon,21
20481,02:30:00,1,CALLE,SARMIENTO,-58.38934224538,-34.605447903818,AUTO,2021-03-07,Varon,46
20482,12:30:00,3,AVENIDA,BELGRANO AV.,-58.391713520434,-34.613824010185,AUTO,2021-03-07,Mujer,33
20483,12:30:00,3,AVENIDA,BELGRANO AV.,-58.391713520434,-34.613824010185,AUTO,2021-03-07,Mujer,32
20484,12:30:00,3,AVENIDA,BELGRANO AV.,-58.391713520434,-34.613824010185,AUTO,2021-03-07,Mujer,24
20485,12:30:00,3,AVENIDA,BELGRANO AV.,-58.391713520434,-34.613824010185,AUTO,2021-03-07,Varon,2
20486,17:15:00,11,GRAL PAZ,"PAZ, GRAL. AV.",-58.516016340596,-34.584758313143,MOTO,2021-03-07,Varon,41
20487,18:30:00,4,CALLE,BRANDSEN,-58.376273555173,-34.638009165793,MOTO,2021-03-07,Varon,33
20488,22:10:00,11,GRAL PAZ,"PAZ, GRAL. AV.",-58.521694224294,-34.594716402862,MOTO,2021-03-07,Varon,44
20489,23:00:00,10,AVENIDA,ALVAREZ JONTE AV.,-58.511649717275,-34.624277954758,CICLISTA,2021-03-07,Varon,18
20490,07:30:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.512096730287,-34.667261776086,MOTO,2021-03-08,Varon,54
20491,08:00:00,8,GRAL PAZ,"PAZ, GRAL. AV.",-58.462449526216,-34.705249717475,MOTO,2021-03-08,Varon,43
20492,10:55:00,6,AVENIDA,DIRECTORIO AV.,-58.441760444137,-34.629180548726,MOTO,2021-03-08,Varon,63
20494,12:06:00,4,CALLE,VIEYTES,-58.379214444218,-34.642874511601,MOTO,2021-03-08,Varon,30
20495,14:00:00,2,AVENIDA,DEL LIBERTADOR AV.,-58.389997945077,-34.585020720494,MOTO,2021-03-08,Varon,42
20496,14:30:00,7,AVENIDA,COBO AV.,-58.434582729131,-34.642372796815,PEATON,2021-03-08,Varon,45
20497,15:20:00,4,AVENIDA,SAENZ AV.,-58.416577932922,-34.654762169465,PEATON,2021-03-08,Varon,31
20500,16:45:00,15,CALLE,"DRAGO, LUIS MARIA",-58.435670286064,-34.60304792901,AUTO,2021-03-08,Mujer,75
20502,17:00:00,5,AVENIDA,BOEDO AV.,-58.417133536046,-34.616740048434,MOTO,2021-03-08,Varon,50
20503,18:40:00,6,AVENIDA,"GOYENA, PEDRO AV.",-58.432817736282,-34.625718955846,PEATON,2021-03-08,Varon,89
20504,21:09:00,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.51346148805,-34.579856911266,CICLISTA,2021-03-08,Mujer,45
20512,14:15:00,9,CALLE,"LEGUIZAMON, MARTINIANO",-58.491760385976,-34.666005750282,PEATON,2021-03-09,Mujer,42
20513,14:30:00,9,AVENIDA,RIVADAVIA AV.,-58.521178190216,-34.638752874724,PEATON,2021-03-09,Mujer,39
20515,14:00:00,9,CALLE,"SUAREZ, JOSE LEON",-58.526943997723,-34.650101734793,MOTO,2021-03-09,Varon,45
20516,16:15:00,9,AVENIDA,DIRECTORIO AV.,-58.494233606498,-34.653793596604,MOTO,2021-03-09,Varon,41
