,ID,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,Calle,Ubicacion del accidente,Dirección Normalizada,COMUNA,pos x,pos y,PARTICIPANTES,ACUSADO,ROL,VICTIMA,SEXO,EDAD
562,20200030,2020-06-16,15:00:00,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,MITAD DE CUADRA,SAN MARTIN AV. 1550,6,-58.45158942,-34.60646580,MULTIPLE,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,40
563,20200031,2020-06-30,08:00:00,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.",INTERSECCION,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",9,-58.49344309,-34.65788529,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,29
564,20200032,2020-07-10,23:00:00,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,INTERSECCION,CORRIENTES AV. y SERRANO,15,-58.44259166,-34.59635137,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,21
565,20200033,2020-07-19,06:25:00,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,32
566,20200034,2020-08-02,03:20:00,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME",INTERSECCION,"MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.",3,-58.41178158,-34.60922259,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,SD
567,20200035,2020-08-04,05:30:00,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA,AUTOPISTA 25 DE MAYO y PUMACAHUA,7,-58.45068621,-34.63638927,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,40
568,20200036,2020-08-07,18:40:00,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",INTERSECCION,"SCALABRINI ORTIZ, RAUL AV. y PARAGUAY",14,-58.42016954,-34.58778790,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,72
569,20200037,2020-08-29,04:30:00,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",INTERSECCION,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",8,-58.43850413,-34.65554754,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,38
570,20200038,2020-08-30,04:00:00,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,INTERSECCION,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,46
571,20200038,2020-08-30,04:00:00,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,INTERSECCION,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,64
572,20200040,2020-09-12,03:30:00,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",INTERSECCION,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.57805810,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,SD
573,20200041,2020-09-28,01:45:00,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,INTERSECCION,"CURAPALIGUE y PERON, EVA AV.",7,-58.44750470,-34.63491705,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,34
574,20200042,2020-09-29,17:10:00,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA",INTERSECCION,"DIAZ, ANA y SOLDADO DE LA FRONTERA AV.",8,-58.46745752,-34.68192648,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,53
575,20200043,2020-09-30,17:20:00,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.",INTERSECCION,"ALEM, LEANDRO N. AV. y PARAGUAY",1,-58.37202621,-34.59717942,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,64
576,20200044,2020-10-05,00:20:00,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,INTERSECCION,LA PLATA AV. e INDEPENDENCIA AV.,6,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,43
577,20200045,2020-10-19,03:00:00,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y 27 DE FEBRERO AV.",8,-58.46244952,-34.70524971,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,50
578,20200046,2020-10-27,21:00:00,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,INTERSECCION,"NAZCA AV. y CARRANZA, ADOLFO P.",11,-58.48440160,-34.60776782,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,41
579,20200047,2020-10-27,14:00:00,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,INTERSECCION,AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.,9,-58.46668375,-34.65174801,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,15
580,20200048,2020-10-29,20:20:00,DORREGO AV. 614,AVENIDA,DORREGO AV.,MITAD DE CUADRA,DORREGO AV. 614,15,-58.44958780,-34.59322448,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,41
581,20200049,2020-10-30,20:00:00,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,36
582,20200050,2020-11-01,22:00:00,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,INTERSECCION,SANTA FE AV. y GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,28
583,20200051,2020-11-05,00:40:00,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,INTERSECCION,AVELLANEDA AV. y MERCEDES,10,-58.48493828,-34.62981124,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,49
584,20200052,2020-11-07,06:50:00,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,INTERSECCION,TUCUMAN y PUEYRREDON AV.,3,-58.40480504,-34.60183884,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,MASCULINO,44
585,20200053,2020-11-09,03:30:00,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.",INTERSECCION,"ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO",4,-58.41125934,-34.65417740,AUTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,27
586,20200054,2020-11-19,09:00:00,INCLAN Y ALBERTI,CALLE,INCLAN,INTERSECCION,INCLAN y ALBERTI,4,-58.39956546,-34.62977080,BICICLETA-AUTO,AUTO,CICLISTA,BICICLETA,MASCULINO,59
587,20200055,2020-11-19,12:30:00,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,MITAD DE CUADRA,OLAZABAL AV. 5437,12,-58.49005682,-34.57868970,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,91
588,20200056,2020-11-21,13:00:00,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,34
589,20200057,2020-11-23,07:45:00,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,INTERSECCION,"NAZCA AV. y VIALE, LUIS",11,-58.47501560,-34.61945902,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,84
590,20200058,2020-11-24,16:00:00,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,INTERSECCION,"OLIVERA AV. y FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,57
591,20200059,2020-12-01,06:35:00,BRASIL 1100,CALLE,BRASIL,MITAD DE CUADRA,BRASIL 1100,1,-58.37951690,-34.62794241,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,49
592,20200060,2020-12-03,20:30:00,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,INTERSECCION,"HOMERO y PERON, EVA AV.",9,-58.47750832,-34.65672199,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,69
593,20200061,2020-12-03,14:40:00,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",INTERSECCION,"CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,45
594,20200062,2020-12-04,17:19:00,MORENO 1845,CALLE,MORENO,MITAD DE CUADRA,MORENO 1845,3,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,47
595,20200063,2020-12-05,07:10:00,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,INTERSECCION,NUEVA YORK y ALTA GRACIA,11,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,MOTO,PEATON,PEATON,MASCULINO,38
596,20200063,2020-12-05,07:10:00,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,INTERSECCION,NUEVA YORK y ALTA GRACIA,11,-58.52783814,-34.61047001,PEATON_MOTO-MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21
597,20200065,2020-12-05,16:00:00,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,24
598,20200066,2020-12-07,04:30:00,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA,AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO),10,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27
599,20200067,2020-12-11,22:00:00,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,INTERSECCION,SAENZ AV. y BEAZLEY,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,51
600,20200068,2020-12-12,20:30:00,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,DEL LIBERTADOR AV. y AUSTRIA,2,-58.39731474,-34.58307887,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,71
601,20200069,2020-12-15,05:20:00,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,INTERSECCION,"INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",1,-58.38746381,-34.61790839,MOTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,25
602,20200070,2020-12-17,15:35:00,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,INTERSECCION,"CALLAO AV. y LAS HERAS, GENERAL",2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,81
603,20200071,2020-12-17,23:00:00,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,INTERSECCION,SAN PEDRITO AV. y DIRECTORIO AV.,7,-58.46749188,-34.63551751,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,4
604,20200072,2020-12-19,03:30:00,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,INTERSECCION,"JUJUY AV. y CALVO, CARLOS",3,-58.40280471,-34.62113271,BICICLETA-AUTO,AUTO,CICLISTA,BICICLETA,MASCULINO,42
605,20200073,2020-12-20,07:40:00,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,INTERSECCION,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,56
606,20200074,2020-12-20,21:00:00,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,INTERSECCION,BOGOTA y NAZCA AV.,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,39
607,20200075,2020-12-23,14:00:00,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,INTERSECCION,CORRIENTES AV. y 9 DE JULIO AV.,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,23
608,20200076,2020-12-24,12:30:00,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,INTERSECCION,ALVAREZ JONTE AV. y CHIVILCOY,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,FEMENINO,78
609,20200077,2020-12-25,06:40:00,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,INTERSECCION,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,FEMENINO,30
610,20200077,2020-12-25,06:40:00,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,INTERSECCION,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,MOTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,24
611,20200078,2020-12-25,05:50:00,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,MITAD DE CUADRA,BARCO CENTENERA DEL 1118,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,26
612,20200079,2020-12-27,04:15:00,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,28
613,20210001,2021-01-06,18:00:00,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA,AU FRONDIZI KM. 3,1,-58.37960727,-34.62622851,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,36
614,20210002,2021-01-07,10:20:00,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.",INTERSECCION,"CASTRO, EMILIO AV. y MURGUIONDO",9,-58.51061062,-34.64972472,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,47
615,20210003,2021-01-10,07:40:00,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA,AUTOPISTA 25 DE MAYO KM. 3.7,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27
616,20210004,2021-01-11,09:12:18,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,INTERSECCION,CASEROS AV. y GUARANI,5,-58.41455544,-34.63866836,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,61
617,20210005,2021-01-11,21:30:00,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",MITAD DE CUADRA,"PERON, EVA AV. 3800",9,-58.46774439,-34.64730145,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,73
618,20210006,2021-01-12,21:00:00,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,INTERSECCION,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,14,-58.40786274,-34.56726817,MOTO-CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23
619,20210007,2021-01-18,10:00:00,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,INTERSECCION,DE LOS CONSTITUYENTES AV. y GIRIBONE,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,84
620,20210008,2021-01-22,23:30:00,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,INTERSECCION,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,28
621,20210009,2021-01-23,05:30:00,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,INTERSECCION,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,31
622,20210010,2021-01-23,08:00:00,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,28
623,20210011,2021-01-27,01:04:26,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,MITAD DE CUADRA,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,21
624,20210012,2021-01-29,20:07:22,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",INTERSECCION,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,SD
625,20210013,2021-01-31,06:10:00,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",INTERSECCION,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,41
626,20210014,2021-02-02,00:50:00,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,INTERSECCION,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,28
627,20210015,2021-02-06,03:05:00,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,INTERSECCION,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.59724990,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,26
628,20210016,2021-02-14,05:50:00,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",INTERSECCION,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,22
629,20210017,2021-02-17,04:10:00,SALTA Y CASEROS AV.,AVENIDA,SALTA,INTERSECCION,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,33
630,20210018,2021-02-20,19:00:00,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN",INTERSECCION,"JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,36
631,20210019,2021-02-21,01:20:00,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,INTERSECCION,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,30
632,20210020,2021-02-21,15:00:00,POTOSI Y GASCON,CALLE,POTOSI,INTERSECCION,POTOSI y GASCON,5,-58.42462955,-34.60727189,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,SD
633,20210021,2021-02-26,05:30:00,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",INTERSECCION,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,39
634,20210022,2021-02-28,12:00:00,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS-SD,SD,PASAJERO_ACOMPAÑANTE,PASAJEROS,MASCULINO,68
635,20210023,2021-03-01,09:20:00,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,AUTOPISTA,AUTOPISTA,4,-58.368783,-34.649867,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,24
636,20210024,2021-03-03,16:30:00,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",INTERSECCION,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,MASCULINO,5
637,20210025,2021-03-11,03:45:00,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,MOTO-OTRO,OTRO,CONDUCTOR,MOTO,MASCULINO,37
638,20210026,2021-03-15,02:35:00,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,36
639,20210027,2021-03-16,15:30:00,"PAZ, GRAL. AV. y DONADO",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,19
